id,user,brewery,name,abv,rating,style,country,drink_country,drink_city,drink_datetime,"notes",creation_datetime,last_updated,country_iso,brew_with,brew_year,tags
16040,1,Magnolia,Pride of Branthill,9.7,2.7,English Strong Ale,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16041,1,Magnolia,Tweezer Tripel,9.8,2.8,Abbey Tripel,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16042,1,Magnolia,Weekapaug Gruit,8.2,1.8,Traditional Ale,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16043,1,Magnolia,Old Thunderpussy,11.2,2.8,Barley Wine,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16044,1,Magnolia,Cole Porter,4.8,3.1,Porter,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16045,1,Ommegang,Adoration,10,1.3,Belgian Strong Ale,USA,USA,Berkeley,2013-07-01,"Way too many spices etc. going on",15:54.6,15:54.6,us,,,
16046,1,Magnolia,Proving Ground,7,2.7,IPA,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,
16047,1,Magnolia,Smokestack Lightning,10.2,3.2,Imperial Stout,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16048,1,Magnolia,Promised Land,10.9,2.8,Double IPA,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16049,1,New Belgium,Portage,6,3,Porter,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16050,1,Clown Shoes,Blaecorn Unidragon,12.5,3.5,Imperial Stout,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16051,1,Stone,Enjoy By 2-14-15,9.4,3.6,Double IPA,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16052,1,Clown Shoes,Galactica,8,2.2,Double IPA,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16053,1,Woodfour,Farmhouse Sour,4.75,2.7,Sour,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,brett
16054,1,Peak Organic,Oak Aged Mocha Stout,8.4,3.3,Imperial Stout,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,barrel-aged;coffee
16055,1,Firestone Walker,Stickee Monkee,13.4,3.3,American Strong Ale,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,barrel-aged
16056,1,Anchor,Winter Wheat,7,2.8,Dunkelweizen,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16057,1,Henhouse,Belgian Gold,11.7,3.2,Belgian Strong Ale,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,2014,
16058,1,Henhouse,Lacto Saison,4.5,2.7,Sour,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,,
16059,1,Henhouse,Big Chicken,10,2.9,Barley Wine,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,,
16060,1,Henhouse,Belgian Gold,11.7,3.3,Belgian Strong Ale,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,2015,
16061,1,Henhouse,Batch 100,12,3.6,Imperial Stout,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,,
16062,1,Henhouse,Oyster Stout,4.9,3.1,Dry Stout,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,,
16063,1,Henhouse,Fresh Pots,7.3,2.6,Saison,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,,
16064,1,Henhouse,Paid Vacation,6.6,3.4,Saison,USA,USA,Oakland,2015-02-01,"",15:54.6,15:54.6,us,,,
16065,1,Dogfish Head,60 Minute IPA,6,2.3,IPA,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16066,1,Stone,Delicious IPA,7.7,2.6,IPA,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
16067,1,Cigar City,Invasion,5,2.1,American Pale Ale,USA,USA,Miami,2015-02-01,"",15:54.6,15:54.6,us,,,
16068,1,Funky Buddha,Fuhgeddaboudit,5.4,2.2,Amber Ale,USA,USA,Miami,2015-02-01,"",15:54.6,15:54.6,us,,,
16069,1,Wynwood,La Rubia,5,2.6,Golden Ale,USA,USA,Miami,2015-02-01,"",15:54.6,15:54.6,us,,,
16070,1,Hatuey,,4.5,2.5,Pale Lager,Cuba,USA,Miami,2015-02-01,"",15:54.6,15:54.6,cu,,,
16071,1,Presidente,,5,1.8,Pale Lager,Dominican Republic,USA,Miami,2015-02-01,"",15:54.6,15:54.6,do,,,
16072,1,Evil Twin,Ryan and the Beaster Bunny,7,2.8,Saison,Denmark,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,dk,,,
16073,1,Russian River,Pliny the Younger,11,3.8,Double IPA,USA,USA,Pleasanton,2015-02-01,"",15:54.6,15:54.6,us,,,
16074,1,Green Flash,Mosaic Session,4.5,3,IPA,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16075,1,Fish Tale,The Hobbit: Bolg,9.5,2,Abbey Tripel,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,
16076,1,Almanac,Cognac Barrel Noir,10,3.6,Imperial Stout,USA,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,us,,,barrel-aged;cognac
16077,1,Strubbe's,Grand Cru Flemish Red,6.5,3.5,Flanders Sour,Belgium,USA,Berkeley,2015-02-01,"",15:54.6,15:54.6,be,,,
16078,1,Asahi,Super Dry Black,5.5,1.6,Schwarzbier,Japan,USA,Santa Clara,2015-03-01,"",41:27.9,41:27.9,jp,,,
16079,1,Anderson Valley,Spring Hornin',6.8,3,IPA,USA,USA,Berkeley,2015-03-01,"",44:14.8,44:14.8,us,,,
16080,1,Beerlao,,5,1.5,Pale Lager,Laos,USA,Berkeley,2015-03-01,"",06:13.5,06:13.5,la,,,
16081,1,Knee Deep,Lupulin River,8,2.6,Double IPA,USA,USA,Berkeley,2015-03-01,"",07:55.9,07:55.9,us,,,
16082,1,101 North,Naughty Aud,8.5,3.3,Imperial Stout,USA,USA,Berkeley,2015-03-01,"",08:20.6,08:20.6,us,,,
16083,1,Triple Voodoo,Inception,8,3.4,Belgian Strong Ale,USA,USA,Berkeley,2015-03-01,"",08:39.9,08:39.9,us,,,
16084,1,Almanac,Saison Dolores,6.8,2.5,Saison,USA,USA,San Francisco,2015-03-01,"",09:54.8,09:54.8,us,,,
16085,1,Shiner,White Wing,4.7,1.7,Belgian White,USA,USA,San Francisco,2015-03-01,"",10:36.8,10:36.8,us,,,
16086,1,Eel River,Organic Porter,5.8,3.1,Porter,USA,USA,San Francisco,2015-03-01,"",11:32.1,11:32.1,us,,,
16087,1,Eel River,Amber,4.8,2.5,Amber Ale,USA,USA,San Francisco,2015-03-01,"",11:49.5,11:49.5,us,,,
16088,1,Anderson Valley,Blood Orange Gose,4.2,2,Gose,USA,USA,San Francisco,2015-03-01,"",12:11.2,12:11.2,us,,,blood orange
16089,1,Avery,White Rascal,5.6,1.6,Belgian White,USA,USA,San Francisco,2015-03-01,"",12:29.5,12:29.5,us,,,
16090,1,Avery,IPA,6.5,1.4,IPA,USA,USA,San Francisco,2015-03-01,"",12:43.0,12:43.0,us,,,
16091,1,Ballast Point,Fathom,7,2.3,Imperial Pils,USA,USA,San Francisco,2015-03-01,"",13:12.2,13:12.2,us,,,
16092,1,Big Sky,Trout Slayer,5,2.5,Wheat Ale,USA,USA,San Francisco,2015-03-01,"",13:32.1,13:32.1,us,,,
16093,1,Allagash,Saison,6.1,2.4,Saison,USA,USA,San Francisco,2015-03-01,"",17:08.0,17:08.0,us,,,
16094,1,Bear Republic,Hop Rod Rye,8,2.5,Double IPA,USA,USA,San Francisco,2015-03-01,"",17:46.9,17:46.9,us,,,
16095,1,Sudwerk,Dry Hop Lager,5,1.2,Premium Lager,USA,USA,San Francisco,2015-03-01,"",18:56.0,18:56.0,us,,,
16096,1,North Coast,Blue Star,4.5,1.7,Wheat Ale,USA,USA,San Francisco,2015-03-01,"",19:11.3,19:11.3,us,,,
16097,1,North Coast,Puck,4,2,Saison,USA,USA,San Francisco,2015-03-01,"",20:17.5,20:17.5,us,,,
16098,1,Red Hook,Long Hammer IPA,6.5,2,American Pale Ale,USA,USA,San Francisco,2015-03-01,"",20:45.1,20:45.1,us,,,
16099,1,Butte Creek,Pilsner,4.1,1.5,Pilsener,USA,USA,San Francisco,2015-03-01,"",21:07.9,21:07.9,us,,,
16100,1,Freewheel,FSB,4.7,2.9,Bitter,USA,USA,San Francisco,2015-03-01,"",21:52.5,21:52.5,us,,,
16101,1,Freewheel,Mind the Gap,6.2,2.4,IPA,USA,USA,San Francisco,2015-03-01,"",22:06.5,22:06.5,us,,,
16102,1,Moylans,Old Blarney,10,3.2,Barley Wine,USA,USA,San Francisco,2015-03-01,"",22:27.0,22:27.0,us,,,
16103,1,Stone,Smoked Porter - Vanilla Bean,5.9,2.9,Porter,USA,USA,San Francisco,2015-03-01,"",23:52.7,23:52.7,us,,,vanilla
16104,1,Widmer Brothers,Altbitter,9.5,3,American Strong Ale,USA,USA,San Francisco,2015-03-01,"30th Anniversary Collaboration #6",25:27.7,25:27.7,us,Deschutes,,barrel-aged
16105,1,Widmer Brothers,Brrrbon,9.4,2.6,American Strong Ale,USA,USA,San Francisco,2015-03-01,"",27:27.1,27:27.1,us,,2012,barrel-aged;bourbon
16106,1,Speakeasy,Butchertown,8.2,2.2,Black IPA,USA,USA,San Francisco,2015-03-01,"",28:28.6,28:28.6,us,,,
16107,1,BridgePort,Trilogy 3 Brewers Class,5,2.5,Brown Ale,USA,USA,San Francisco,2015-03-01,"Pretty sure it was this trilogy one",30:07.6,30:07.6,us,,,
16108,1,101 North,Heroine IPA,7.2,2.6,IPA,USA,USA,San Francisco,2015-03-01,"",30:25.6,30:25.6,us,,,
16109,1,Full Sail,Session IPA,5.1,2.1,IPA,USA,USA,San Francisco,2015-03-01,"",30:48.0,30:48.0,us,,,
16110,1,Sam Adams,Cold Snap,5.3,0.7,Belgian White,USA,USA,San Francisco,2015-03-01,"",31:34.8,31:34.8,us,,,
16111,1,Oskar Blues,Pinner Throwback IPA,4.9,1.6,IPA,USA,USA,San Francisco,2015-03-01,"",32:05.2,32:05.2,us,,,
16112,1,Rubicon,Hopsauce,8.1,2.9,Double IPA,USA,USA,San Francisco,2015-03-01,"",32:20.0,32:20.0,us,,,
16113,1,Rubicon,Monkey Knife Fight,5,1.8,American Pale Ale,USA,USA,San Francisco,2015-03-01,"",32:36.1,32:36.1,us,,,
16114,1,Devil's Canyon,Sunshine,7.1,2.2,IPA,USA,USA,San Francisco,2015-03-01,"",33:34.7,33:34.7,us,,,
16115,1,Devil's Canyon,Full Boar,7.4,3,Scotch Ale,USA,USA,San Francisco,2015-03-01,"",34:43.9,34:43.9,us,,,
16116,1,Gordon Biersch,Dunkels,4.5,2,Dunkel,USA,USA,San Francisco,2015-03-01,"",36:05.8,36:05.8,us,,,
16117,1,Third Street,Puddle Jumper,5.6,2.5,American Pale Ale,USA,USA,San Francisco,2015-03-01,"",36:24.4,36:24.4,us,,,
16118,1,Off Color,Troublesome,4.5,3.1,Gose,USA,USA,Berkeley,2015-03-01,"",36:56.7,36:56.7,us,,,
16119,1,Sierra Nevada,Bigfoot,9.6,2.9,Barley Wine,USA,USA,Berkeley,2015-03-01,"",37:37.1,37:37.1,us,,2015,
16120,1,New Belgium,Lips of Faith Yuzu,8,3.4,Berliner Weisse,USA,USA,Berkeley,2015-03-01,"",38:19.8,38:19.8,us,,,yuzu
16121,1,Faction,Monstrous Cabal,10.2,2.8,Double IPA,USA,USA,Berkeley,2015-03-01,"w/ Gigantic",39:09.6,39:09.6,us,Gigantic,,
16122,1,Jolly Pumpkin,Saison X,4.5,2.5,Saison,USA,USA,Berkeley,2015-03-01,"",39:43.3,39:43.3,us,,,
16123,1,Lagunitas,NightTime Ale,7.8,2.9,Black IPA,USA,USA,Berkeley,2015-03-01,"",40:24.1,40:24.1,us,,,
16124,1,Butte Creek,Porter,5.9,2,Porter,USA,USA,Berkeley,2015-03-01,"",41:07.2,41:07.2,us,,,
16125,1,Uncommon Brewers,Whiskey Thief,9.2,2,Scotch Ale,USA,USA,Berkeley,2015-03-01,"w/ Bison Brewing, High Water Brewing, Pine Street Brewery",44:09.8,44:09.8,us,"Bison Brewing, High Water brewing, and Pine Street Brewery",,
16126,1,Allagash,Confluence,7.4,1.6,Belgian Ale,USA,USA,Berkeley,2015-03-01,"",44:34.6,44:34.6,us,,,brett
16127,1,Enki,Victoria's Gold,4,2.7,Belgian Ale,USA,USA,Eden Prairie,2015-03-01,"",45:11.1,45:11.1,us,,,
16128,1,'t Kapittel,Watou,10,2.6,Abbey Tripel,Belgium,Netherlands,Amsterdam,2015-03-01,"",16:17.9,16:17.9,be,,,
16129,1,Satan,Gold,8,2.7,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",16:56.2,16:56.2,be,,,
16130,1,Brugse,Zot,6,2.4,Belgian Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",17:17.4,17:17.4,be,,,
16131,1,Wolf,8,8.2,2.5,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",17:34.5,17:34.5,be,,,
16132,1,Wolf,7,7.4,2.8,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",17:45.7,17:45.7,be,,,
16133,1,Pauwel,Kwak,8.4,2.9,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",18:05.2,18:05.2,be,,,
16134,1,Judas,,8.5,3,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",18:20.6,18:20.6,be,,,
16135,1,Corsendonk,Pater,7.5,2.5,Abbey Dubbel,Belgium,Netherlands,Amsterdam,2015-03-01,"",18:53.3,18:53.3,be,,,
16136,1,Floreffe,Double,6.3,2.2,Abbey Dubbel,Belgium,Netherlands,Amsterdam,2015-03-01,"Weird and hoppy and anise",20:15.7,20:15.7,be,,,
16137,1,Piraat,10.50%,10.5,3.3,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",20:40.3,20:40.3,be,,,
16138,1,Sloeber,,7.5,2.5,Belgian Strong Ale,Belgium,Netherlands,Amsterdam,2015-03-01,"",20:56.0,20:56.0,be,,,
16139,1,Boon,Oude Geuze,7,2.9,Gueuze,Belgium,Netherlands,Amsterdam,2015-03-01,"",23:53.7,23:53.7,be,,,
16140,1,Ottakringer,Gold Fassl,5.1,2.8,Premium Lager,Austria,Vienna,Austria,2015-03-01,"",24:49.4,24:49.4,at,,,
16141,1,Starobrno,Osma,3.2,1.7,Pilsener,Czech Republic,Austria,Vienna,2015-03-01,"",25:25.8,25:25.8,cz,,,
16142,1,Stiegl,Pils,4.9,2.5,Pilsener,Austria,Austria,Villach,2015-03-01,"",26:23.7,26:23.7,at,,,
16143,1,Zipfer,Urtyp,5.4,2.5,Pale Lager,Austria,Austria,Faak am See,2015-03-01,"",26:46.2,26:46.2,at,,,
16144,1,Medvedgrad,Grička Vještica,7.5,2.6,Dunkler Bock,Croatia,Croatia,Zagreb,2015-03-01,"",27:35.9,27:35.9,hr,,,
16145,1,Medvedgrad,Dva Klasa,4.6,2.2,Hefeweizen,Croatia,Croatia,Zagreb,2015-03-01,"",28:00.8,28:00.8,hr,,,
16146,1,Medvedgrad,Crna Kraljica,4.8,2.5,Schwarzbier,Croatia,Croatia,Zagreb,2015-03-01,"",28:18.4,28:18.4,hr,,,
16147,1,Pan,Svijetlo,5.2,1.3,Pale Lager,Croatia,Croatia,Zagreb,2015-03-01,"",30:23.9,30:23.9,hr,,,
16148,1,Pan,Tamni,5.5,1.8,Dunkel,Croatia,Croatia,Zagreb,2015-03-01,"",33:10.7,33:10.7,hr,,,
16149,1,Tomislav,,7.3,3.1,Baltic Porter,Croatia,Croatia,Zagreb,2015-03-01,"",33:42.9,33:42.9,hr,,,
16150,1,San Servolo,Svijetlo,5,2.8,Pilsener,Croatia,Croatia,Zagreb,2015-03-01,"",34:47.2,34:47.2,hr,,,
16151,1,Vukovarsko,Domaće Svijetlo,4.5,2,Premium Lager,Croatia,Croatia,Zagreb,2015-03-01,"",35:28.1,35:28.1,hr,,,
16152,1,Zmajska,Porter,6.5,2.6,Porter,Croatia,Croatia,Zagreb,2015-03-01,"",35:50.7,35:50.7,hr,,,
16153,1,Tolkien's House,Pivo Kuce,5.5,2.5,Vienna,Croatia,Croatia,Zagreb,2015-03-01,"",40:14.0,40:14.0,hr,,,
16155,1,Karlovačko,Svijetlo,5,2.1,Pale Lager,Croatia,Croatia,Zagreb,2015-03-01,"ABV is a guess, since it was a house brew",43:45.2,43:45.2,hr,,,
16156,1,Zmajska,Pale Ale,5.3,3,American Pale Ale,Croatia,Croatia,Split,2015-03-01,"",44:19.9,44:19.9,hr,,,
16157,1,Visi Baba,Bob Barley,6.5,2.7,Porter,Croatia,Croatia,Split,2015-03-01,"",44:38.5,44:38.5,hr,,,
16158,1,Visi Baba,Janis Hoplin,6.5,2,IPA,Croatia,Croatia,Split,2015-03-01,"",45:01.6,45:01.6,hr,,,
16159,1,Visi Baba,John Lemon,5.6,1.7,Belgian White,Croatia,Croatia,Split,2015-03-01,"",45:15.5,45:15.5,hr,,,
16160,1,Medvedgrad,Zlatni Medvjed,4.4,2,Pilsener,Croatia,Croatia,Split,2015-03-01,"",45:33.6,45:33.6,hr,,,
16161,1,Staročeko,Desetka 10,4,1.5,Pale Lager,Croatia,Croatia,Split,2015-04-01,"",40:58.0,40:58.0,hr,,,
16162,1,Ožujsko,,5,2,Pale Lager,Croatia,Croatia,Split,2015-04-01,"",49:02.4,49:02.4,hr,,,
16163,1,Ottakringer,Helles,5.2,2.4,Dortmunder,Austria,Austria,Vienna,2015-04-01,"",53:06.5,53:06.5,at,,,
16174,1,J. Wakefield,El Jefe,4.5,3,Hefeweizen,USA,USA,Miami,2015-04-01,"",20:53.6,20:53.6,us,,,
16175,1,Wynwood,Wynwood IPA,7.2,3.2,IPA,USA,USA,Miami,2015-04-01,"",21:10.5,21:10.5,us,,,
16154,1,Schneider Weisse,Aventinus Weizen-Eisbock,12,3.6,Eisbock,Germany,Croatia,Zagreb,2015-03-01,"",43:12.4,43:12.4,de,,,
15410,1,Schneider Weisse,Wiesen Edel-Weisse,6.2,0.9,Hefeweizen,Germany,USA,San Francisco,2013-11-01,"",15:54.6,15:54.6,de,,,
16164,1,Schneider Weisse,Original,5.4,2.7,Hefeweizen,Germany,Austria,Vienna,2015-04-01,"",00:34.9,00:34.9,de,,,
16165,1,Gösser,Märzen,5.2,1.8,Oktoberfest,Austria,Austria,Vienna,2015-04-01,"",01:36.2,01:36.2,at,,,
16166,1,Zámocký,Polotmavé 11º,6,3,Polotmavý,Slovakia,Slovakia,Bratislava,2015-04-01,"",10:46.0,10:46.0,sk,,,
16167,1,Zámocký,Tmavé 13º,5.2,3.2,Dunkel,Slovakia,Slovakia,Bratislava,2015-04-01,"",11:08.8,11:08.8,sk,,,
16168,1,Zámocký,Svetlé,4.6,3,Pilsener,Slovakia,Slovakia,Bratislava,2015-04-01,"",11:29.7,11:29.7,sk,,,
16169,1,Novopacké,Brouček,5,1.9,Pilsener,Czech Republic,Slovakia,Bratislava,2015-04-01,"",13:31.1,13:31.1,cz,,,
16170,1,Novopacké,Kryštof,5,1.7,Pilsener,Czech Republic,Slovakia,Bratislava,2015-04-01,"",14:50.2,14:50.2,cz,,,
16171,1,Novopacké,Tmavé Granát,5,1,Schwarzbier,Czech Republic,Slovakia,Bratislava,2015-04-01,"",16:02.1,16:02.1,cz,,,
16172,1,Eggenberg,Urbock,9.6,1.8,Doppelbock,Austria,Austria,Vienna,2015-04-01,"",17:01.8,17:01.8,at,,,
16173,1,Wieselburger,Stammbräu,5.4,1.8,Pilsener,Austria,Austria,Vienna,2015-04-01,"",19:33.7,19:33.7,at,,,
16176,1,Wynwood,Doubledock,7.4,3.3,Doppelbock,USA,USA,Miami,2015-04-01,"",21:46.1,21:46.1,us,,,
16177,1,Wynwood,Brickell BIPA,7.3,2.2,IPA,USA,USA,Miami,2015-04-01,"",22:48.0,22:48.0,us,,,
16178,1,Wynwood,Flagler Saison,7.4,2.7,Saison,USA,USA,Miami,2015-04-01,"",23:02.2,23:02.2,us,,,
16179,1,Wynwood,Magic City,5.6,2.5,American Pale Ale,USA,USA,Miami,2015-04-01,"",23:12.3,23:12.3,us,,,
16180,1,Wynwood,Pop's Porter,6.2,3.8,Porter,USA,USA,Miami,2015-04-01,"",23:26.2,23:26.2,us,,,
16181,1,Wynwood,Farmer's Paradise,6.3,2.6,Saison,USA,USA,Miami,2015-04-01,"",26:53.9,26:53.9,us,,,
16182,1,Wynwood,Nitro City,5.6,2.4,American Pale Ale,USA,USA,Miami,2015-04-01,"",28:49.1,28:49.1,us,,,nitro
16183,1,Wynwood,El Infante,10,3.7,Barley Wine,USA,USA,Miami,2015-04-01,"Wynwood Magic City on Nitro",29:16.7,29:16.7,us,,,barrel-aged;petit sirah;wine
16184,1,Gordon Biersch,Golden Export,4.7,2.5,Dortmunder,USA,USA,Atlanta,2015-04-01,"Aged in petit sirah barrels",30:43.3,30:43.3,us,,,
16185,1,Gordon Biersch,Hefeweizen,5.4,3.5,Hefeweizen,USA,USA,Atlanta,2015-04-01,"",31:06.8,31:06.8,us,,,
16186,1,Gordon Biersch,Czech Pilsner,5.6,3.2,Pilsener,USA,USA,Atlanta,2015-04-01,"",31:23.7,31:23.7,us,,,
16187,1,Gordon Biersch,Märzen,5.8,2.7,Oktoberfest,USA,USA,Atlanta,2015-04-01,"",31:44.8,31:44.8,us,,,
16188,1,Gordon Biersch,Blonde Bock,7,2.7,Heller Bock,USA,USA,Atlanta,2015-04-01,"",32:06.0,32:06.0,us,,,
16189,1,Gordon Biersch,Maibock,7.3,2.8,Heller Bock,USA,USA,Atlanta,2015-04-01,"",32:25.5,32:25.5,us,,,
16190,1,Knee Deep,Breaking Bud,6.5,2.6,IPA,USA,USA,Berkeley,2015-04-01,"",33:16.0,33:16.0,us,,,
16191,1,Brasserie de Brunehaut,Abbaye De St Amand ,7,2.2,Belgian Ale,Belgium,USA,Berkeley,2015-04-01,"Only 4 days old!",38:11.1,38:11.1,be,,,
16192,1,Hair of the Dog,Pannepooch Reserva,13,3.6,Belgian Strong Ale,USA,USA,Oakland,2015-04-01,"",38:45.4,38:45.4,us,,2013,
16193,1,Sam Adams,Utopias,27,3.8,Barley Wine,USA,USA,Oakland,2015-04-01,"",39:10.7,39:10.7,us,,2013,
16194,1,Siren,Smoke Signals,4,2.7,Gose,England,USA,Berkeley,2015-04-01,"",40:29.1,40:29.1,gb,Stillwater,,
16195,1,To Øl,Sort Mælk,13.1,3.4,Imperial Stout,Denmark,USA,Berkeley,2015-04-01,"w/ Stillwater",40:50.5,40:50.5,dk,,,barrel-aged;whisky
16196,1,Ommegang,Three-Eyed Raven,7.2,3.6,Saison,USA,USA,Berkeley,2015-04-01,"",41:05.6,41:05.6,us,,,
16197,1,Victory,Hop Ranch,9,2.5,Double IPA,USA,USA,Berkeley,2015-04-01,"",41:41.6,41:41.6,us,,,
16198,1,Anchor,Flying Cloud,7.4,2.7,Foreign Stout,USA,USA,Berkeley,2015-04-01,"",42:02.5,42:02.5,us,,,
16199,1,Perennial,Vermilion,10.5,2.8,Barley Wine,USA,USA,Berkeley,2015-04-01,"",42:33.5,42:33.5,us,,,barrel-aged
16200,1,Heretic,Shallow Grave,7,2.4,Porter,USA,USA,Berkeley,2015-04-01,"",43:03.0,43:03.0,us,,,
16201,1,Henhouse,Saison,5.5,2.4,Saison,USA,USA,Berkeley,2015-04-01,"",43:22.6,43:22.6,us,,,
16202,1,Altamont,Hella Lite,3.8,2.7,IPA,USA,USA,Berkeley,2015-04-01,"",43:59.5,43:59.5,us,,,
16203,1,Lagunitas,Waldo's Special Ale 2015,9.2,2.3,Double IPA,USA,USA,Pleasanton,2015-04-01,"",45:54.7,45:54.7,us,,,
16205,1,Almanac,Dogpatch Strawberry,7.5,3.1,Sour,USA,USA,Berkeley,2015-04-01,"",48:32.8,48:32.8,us,,,strawberry
16206,1,Fish Tale,Organic IPA,6.5,2.5,IPA,USA,USA,Berkeley,2015-04-01,"",50:55.3,50:55.3,us,,,
16204,1,Dogfish Head,American Beauty,9,1.9,American Strong Ale,USA,USA,Pleasanton,2015-04-01,"",46:12.9,46:12.9,us,,,granola
16207,1,Dogfish Head,Aprihop,7,1.7,Fruit Beer,USA,USA,Berkeley,2015-04-01,"",52:00.6,52:00.6,us,,,apricot
